scenario_id,period,period_start,period_end,strategy_count,extra_slippage_bps,cagr,sharpe,max_drawdown,total_return,monthly_hit_rate,worst_month,avg_daily_turnover,avg_unique_positions,latest_unique_positions,avg_effective_positions,baseline_return_corr,baseline_all_period_jaccard,baseline_latest_jaccard,baseline_position_phi_corr,comparison_baseline_scenario_id,delta_cagr,delta_sharpe,delta_max_drawdown,delta_total_return,delta_avg_daily_turnover,delta_avg_unique_positions,delta_avg_effective_positions
Baseline_current_active11,validation_2025,2025-01-01,2025-12-31,11,0.0,-0.11319552637687369,-0.8974250792516995,-0.15363604918911755,-0.10938262094157547,0.25,-0.07997767838520953,0.12705962038149027,517.7242798353909,581,739.9747186318334,0.9429332546229166,0.5552948306539964,0.5692307692307692,0.6262109610197979,Candidate11_noBroker,-0.18708908098006682,-1.4166934536915425,0.04013123264897245,-0.18054540997716984,0.07713305308789387,211.71193415637856,605.3889929704472
Candidate12_keep_BrokerReclaim,validation_2025,2025-01-01,2025-12-31,12,0.0,0.027022852103385064,0.2463804613184324,-0.19795316501941396,0.02604529177224446,0.5,-0.10336072799858342,0.07924603460823171,341.2510288065844,381,153.81065454655214,0.9979854793111123,0.8967367710192465,0.884514435695538,0.9281956554775986,Candidate11_noBroker,-0.04687070249980807,-0.2728879131214106,-0.004185883181323957,-0.045117497263349904,0.0293194673146353,35.23868312757202,19.22492888516595
Candidate11_noBroker,validation_2025,2025-01-01,2025-12-31,11,0.0,0.07389355460319313,0.519268374439843,-0.19376728183809,0.07116278903559436,0.5833333333333334,-0.10333398618702139,0.04992656729359641,306.01234567901236,337,134.5857256613862,0.9999999999999998,1.0,1.0,1.0,Candidate11_noBroker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FinalActive12_retire_trio_Broker_S11_add_fused_0248_0109_0166_0283_0009,validation_2025,2025-01-01,2025-12-31,12,0.0,0.14936593133957254,0.8580395390879068,-0.22316374146681495,0.14366569468685264,0.75,-0.11111809686363106,0.043887673538917246,314.7283950617284,343,103.79022588458298,0.982567494543919,0.9707857534819305,0.9767441860465116,0.980204643173486,Candidate11_noBroker,0.07547237673637941,0.3387711646480638,-0.029396459628724947,0.07250290565125828,-0.006038893754679163,8.71604938271605,-30.79549977680321
Candidate11_noBroker_replace_S04_S11_defensive_with_0285_0283_0009,validation_2025,2025-01-01,2025-12-31,11,0.0,0.28703043244606086,1.3494127918537935,-0.23063497030793323,0.2754837496486773,0.75,-0.10035988158503206,0.016455709356943925,52.19753086419753,61,74.90338114152651,0.9675614705843868,0.1319834581772784,0.1536231884057971,0.26695226705489933,Candidate11_noBroker,0.21313687784286772,0.8301444174139505,-0.03686768846984323,0.2043209606130829,-0.033470857936652484,-253.81481481481484,-59.68234451985968
Baseline_current_active11,validation_2025,2025-01-01,2025-12-31,11,50.0,-0.24452702876722343,-2.1706574792808206,-0.25779568549172893,-0.23692319091887692,0.16666666666666666,-0.09144978903795997,0.12705962038149027,517.7242798353909,581,739.9747186318334,0.9434109256093236,0.5552948306539964,0.5692307692307692,0.6262109610197979,Candidate11_noBroker,-0.2528662944211386,-2.30363905772328,-0.05736267535449391,-0.24496343159570833,0.07713305308789387,211.71193415637856,605.3889929704472
Candidate12_keep_BrokerReclaim,validation_2025,2025-01-01,2025-12-31,12,50.0,-0.0706640916286676,-0.3712531895281071,-0.20859930979360886,-0.06822853408474172,0.4166666666666667,-0.11076527596242225,0.07924603460823171,341.2510288065844,381,153.81065454655214,0.9979940853790156,0.8967367710192465,0.884514435695538,0.9281956554775986,Candidate11_noBroker,-0.07900335728258279,-0.5042347679705665,-0.008166299656373832,-0.07626877476157312,0.0293194673146353,35.23868312757202,19.22492888516595
Candidate11_noBroker,validation_2025,2025-01-01,2025-12-31,11,50.0,0.008339265653915184,0.1329815784424594,-0.20043301013723502,0.0080402406768314,0.4166666666666667,-0.10808860096594264,0.04992656729359641,306.01234567901236,337,134.5857256613862,0.9999999999999998,1.0,1.0,1.0,Candidate11_noBroker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FinalActive12_retire_trio_Broker_S11_add_fused_0248_0109_0166_0283_0009,validation_2025,2025-01-01,2025-12-31,12,50.0,0.08742418997127244,0.5516279705523447,-0.2294384600022742,0.08417409421064925,0.6666666666666666,-0.11590938489330727,0.043887673538917246,314.7283950617284,343,103.79022588458298,0.9825427186621141,0.9707857534819305,0.9767441860465116,0.980204643173486,Candidate11_noBroker,0.07908492431735725,0.4186463921098853,-0.029005449865039168,0.07613385353381785,-0.006038893754679163,8.71604938271605,-30.79549977680321
Candidate11_noBroker_replace_S04_S11_defensive_with_0285_0283_0009,validation_2025,2025-01-01,2025-12-31,11,50.0,0.26049681399713487,1.243505262363696,-0.23291326152176717,0.2501179048970905,0.75,-0.10282275063923407,0.016455709356943925,52.19753086419753,61,74.90338114152651,0.967493979243997,0.1319834581772784,0.1536231884057971,0.26695226705489933,Candidate11_noBroker,0.2521575483432197,1.1105236839212367,-0.032480251384532144,0.24207766422025911,-0.033470857936652484,-253.81481481481484,-59.68234451985968
Baseline_current_active11,validation_2025,2025-01-01,2025-12-31,11,100.0,-0.3564802718252471,-3.434026918577514,-0.3600471186903804,-0.34626920779782033,0.08333333333333333,-0.10278622876914423,0.12705962038149027,517.7242798353909,581,739.9747186318334,0.9434044994595903,0.5552948306539964,0.5692307692307692,0.6262109610197979,Candidate11_noBroker,-0.3032355015281858,-3.1832498548532007,-0.15299916556648396,-0.29487629688677786,0.07713305308789387,211.71193415637856,605.3889929704472
Candidate12_keep_BrokerReclaim,validation_2025,2025-01-01,2025-12-31,12,100.0,-0.1591055903452675,-0.9845119570101311,-0.21946751738706882,-0.1538852420853739,0.3333333333333333,-0.11811403135461207,0.07924603460823171,341.2510288065844,381,153.81065454655214,0.9979873554714491,0.8967367710192465,0.884514435695538,0.9281956554775986,Candidate11_noBroker,-0.10586082004820618,-0.7337348932858176,-0.012419564263172367,-0.10249233117433143,0.0293194673146353,35.23868312757202,19.22492888516595
Candidate11_noBroker,validation_2025,2025-01-01,2025-12-31,11,100.0,-0.05324477029706132,-0.2507770637243134,-0.20704795312389646,-0.05139291091104248,0.4166666666666667,-0.11282204776805738,0.04992656729359641,306.01234567901236,337,134.5857256613862,1.0,1.0,1.0,1.0,Candidate11_noBroker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FinalActive12_retire_trio_Broker_S11_add_fused_0248_0109_0166_0283_0009,validation_2025,2025-01-01,2025-12-31,12,100.0,0.02878634491869514,0.2472101534662325,-0.23569787445978663,0.02774413202760062,0.5,-0.12068011706248938,0.043887673538917246,314.7283950617284,343,103.79022588458298,0.982484654540669,0.9707857534819305,0.9767441860465116,0.980204643173486,Candidate11_noBroker,0.08203111521575646,0.49798721719054595,-0.02864992133589017,0.0791370429386431,-0.006038893754679163,8.71604938271605,-30.79549977680321
Candidate11_noBroker_replace_S04_S11_defensive_with_0285_0283_0009,validation_2025,2025-01-01,2025-12-31,11,100.0,0.23447344563406758,1.137431432893936,-0.23518918174832504,0.22522132458023125,0.75,-0.1052839511281567,0.016455709356943925,52.19753086419753,61,74.90338114152651,0.9673319056162679,0.1319834581772784,0.1536231884057971,0.26695226705489933,Candidate11_noBroker,0.2877182159311289,1.3882084966182493,-0.028141228624428583,0.27661423549127373,-0.033470857936652484,-253.81481481481484,-59.68234451985968
Baseline_current_active11,holdout_2026_ytd,2026-01-01,2026-06-15,11,0.0,1.1316318005908026,3.0664264490701916,-0.07431896351594114,0.37488959791125476,0.6666666666666666,-0.020883707231778015,0.14151685910809897,628.8018867924528,578,99.34391577413976,0.9810884183888066,0.6185134694603325,0.6105442176870748,0.6489716862964141,Candidate11_noBroker,-1.1785532702742878,-0.8049602054415255,0.008503337801271216,-0.27961516113747287,0.0695442178963918,227.16037735849056,35.31001548329563
Candidate12_keep_BrokerReclaim,holdout_2026_ytd,2026-01-01,2026-06-15,12,0.0,2.0273812682809695,3.733074888599525,-0.08135411808698445,0.5935057304909377,0.6666666666666666,-0.027138747104219374,0.09767585351812322,440.1132075471698,406,75.06465200533461,0.9997321087034771,0.912586812998371,0.9088669950738916,0.9321104322936433,Candidate11_noBroker,-0.28280380258412086,-0.13831176591219219,0.001468183230227904,-0.060999028557789936,0.02570321230641605,38.47169811320754,11.030751714490478
Candidate11_noBroker,holdout_2026_ytd,2026-01-01,2026-06-15,11,0.0,2.3101850708650904,3.871386654511717,-0.08282230131721235,0.6545047590487276,0.8333333333333334,-0.03152857998368286,0.07197264121170717,401.64150943396226,369,64.03390029084413,0.9999999999999998,1.0,1.0,0.9999999999999999,Candidate11_noBroker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FinalActive12_retire_trio_Broker_S11_add_fused_0248_0109_0166_0283_0009,holdout_2026_ytd,2026-01-01,2026-06-15,12,0.0,2.722024500546724,4.274632564119534,-0.0853795965472599,0.7381596947987681,0.6666666666666666,-0.009185467805378766,0.05208903011203775,406.8679245283019,375,67.93040644341554,0.9919292031609049,0.9788953542070749,0.9787234042553191,0.9839912049011468,Candidate11_noBroker,0.41183942968163345,0.4032459096078167,-0.0025572952300475515,0.08365493575004046,-0.01988361109966942,5.226415094339643,3.896506152571405
Candidate11_noBroker_replace_S04_S11_defensive_with_0285_0283_0009,holdout_2026_ytd,2026-01-01,2026-06-15,11,0.0,3.002681011347586,4.168559689897966,-0.09368383457553087,0.7921314324683895,0.6666666666666666,-0.018885460617339977,0.025786163522012576,60.77358490566038,58,50.678904070568464,0.9839441103005383,0.13036459654544197,0.1356382978723404,0.26598665457516657,Candidate11_noBroker,0.6924959404824955,0.2971730353862494,-0.010861533258318512,0.13762667341966184,-0.0461864776896946,-340.8679245283019,-13.354996220275666
Baseline_current_active11,holdout_2026_ytd,2026-01-01,2026-06-15,11,50.0,0.7843179681879617,2.376315274271886,-0.08253781591029774,0.275786521111804,0.6666666666666666,-0.02855669578441744,0.14151685910809897,628.8018867924528,578,99.34391577413976,0.9806735911549014,0.6185134694603325,0.6105442176870748,0.6489716862964141,Candidate11_noBroker,-1.2401120464235886,-1.215354843405032,0.003885083089055885,-0.31706559580300464,0.0695442178963918,227.16037735849056,35.31001548329563
Candidate12_keep_BrokerReclaim,holdout_2026_ytd,2026-01-01,2026-06-15,12,50.0,1.678096126634062,3.3365316896762227,-0.08598513453460588,0.5134170536826408,0.6666666666666666,-0.03244420608591325,0.09767585351812322,440.1132075471698,406,75.06465200533461,0.9997322583800883,0.912586812998371,0.9088669950738916,0.9321104322936433,Candidate11_noBroker,-0.34633388797748843,-0.2551384280006954,0.00043776446474774744,-0.07943506323216787,0.02570321230641605,38.47169811320754,11.030751714490478
Candidate11_noBroker,holdout_2026_ytd,2026-01-01,2026-06-15,11,50.0,2.0244300146115504,3.591670117676918,-0.08642289899935363,0.5928521169148087,0.6666666666666666,-0.03540562529728608,0.07197264121170717,401.64150943396226,369,64.03390029084413,1.0,1.0,1.0,0.9999999999999999,Candidate11_noBroker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FinalActive12_retire_trio_Broker_S11_add_fused_0248_0109_0166_0283_0009,holdout_2026_ytd,2026-01-01,2026-06-15,12,50.0,2.4864892036710415,4.067631278461249,-0.08670888187092685,0.6910150386526686,0.6666666666666666,-0.011588687603021008,0.05208903011203775,406.8679245283019,375,67.93040644341554,0.9919910335923126,0.9788953542070749,0.9787234042553191,0.9839912049011468,Candidate11_noBroker,0.46205918905949117,0.47596116078433104,-0.00028598287157322044,0.0981629217378599,-0.01988361109966942,5.226415094339643,3.896506152571405
Candidate11_noBroker_replace_S04_S11_defensive_with_0285_0283_0009,holdout_2026_ytd,2026-01-01,2026-06-15,11,50.0,2.8750388142720795,4.072564015824376,-0.09581309067144328,0.7678664440658745,0.6666666666666666,-0.022180300720776702,0.025786163522012576,60.77358490566038,58,50.678904070568464,0.9839795703205261,0.13036459654544197,0.1356382978723404,0.26598665457516657,Candidate11_noBroker,0.8506087996605292,0.4808938981474582,-0.009390191672089654,0.1750143271510658,-0.0461864776896946,-340.8679245283019,-13.354996220275666
