extra_slippage_bps,total_proxy_turnover_cost,group,status,name,family_id,alpha_bucket,strategy_id,proxy_cagr,proxy_sharpe,proxy_MOD,proxy_total_return,proxy_worst_month,proxy_monthly_hit_rate,active_days,avg_positions,max_positions,latest_positions,avg_turnover
0,0.004425,active_strategy_spec,active,Defensive accumulation seed,SMART_MONEY_ACCUMULATION,defensive_accumulation,defensive_accumulation_seed_v1,0.005928248576327455,0.11692299854258706,-0.36626237356925717,0.019658668029181703,-0.09227346072801756,0.5238095238095238,830,538.4831325301204,1050,512,0.27615374493691847
0,0.004425,active_strategy_spec,active,FinLab AI broker accumulation reclaim,SMART_MONEY_ACCUMULATION,defensive_accumulation,finlab_ai_skill_broker_accumulation_reclaim_v1,-0.2581925847655525,-1.8690137340391373,-0.6807840992935645,-0.6260750794040069,-0.10685253055632349,0.23809523809523808,830,222.21204819277108,470,215,0.43388578197303157
0,0.004425,active_strategy_spec,active,FinLab AI quality trend,REVENUE_QUALITY_MOMENTUM,trend_following,finlab_ai_skill_quality_trend_v1,0.032597476946594206,0.2701067475689152,-0.38683372807007665,0.11143493962066886,-0.09015494612977348,0.5,830,110.92530120481928,383,137,0.23668082156421047
0,0.004425,active_strategy_spec,active,FinLab AI revenue revision breakout,REVENUE_QUALITY_MOMENTUM,breakout_vol_expansion,finlab_ai_skill_revenue_revision_breakout_v1,0.0012470459769611253,0.1426202630571815,-0.508951979067677,0.0041132112098214435,-0.1336416456477274,0.5,826,11.812048192771085,49,23,0.43361386482009606
0,0.004425,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,-0.07600989643933354,-0.4665521314300417,-0.37865808380748633,-0.22923827448032408,-0.0820923834327223,0.4523809523809524,830,413.6012048192771,821,312,0.16424543247535905
0,0.004425,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,0.08288117375199966,0.5362251608572891,-0.34998777405073755,0.29986152954866974,-0.09667083971202584,0.5,830,395.74939759036147,1011,483,0.23304371902096907
10,0.005425,candidate_stock_tech12,candidate,S1 55d trend volume breakout,TREND_RECLAIM_CONTINUATION,breakout_vol_expansion,stock_tech_s01_55d_trend_volume_breakout_v1,0.4819583922888979,1.6323158841453207,-0.26805982337575707,2.6532059939123274,-0.10209452024317422,0.5714285714285714,658,7.644578313253012,10,10,0.029840791738382104
10,0.005425,candidate_stock_tech12,candidate,S2 52w dual momentum,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s02_52w_dual_momentum_v1,0.41272972226415594,1.1698164383614988,-0.2894480861212635,2.1206295428096484,-0.10158750274019768,0.6190476190476191,678,7.960240963855422,10,10,0.034460699942627654
10,0.005425,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,-0.14801364959154262,-0.5088509136299688,-0.5933757849451347,-0.40997637734568226,-0.21565778588294093,0.40476190476190477,571,4.287951807228915,10,0,0.08042981449607955
10,0.005425,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,0.44470226976524607,1.3736077767381567,-0.3728649724182187,2.359341121112806,-0.2532094217339649,0.5952380952380952,714,5.940963855421686,10,6,0.09241681009753297
10,0.005425,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,0.045565710785482105,0.34696922601193,-0.23389592172475437,0.15807458450448708,-0.09781241088664883,0.07142857142857142,64,0.07710843373493977,1,0,0.008433734939759036
10,0.005425,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,0.20262846244861032,0.7203225700558139,-0.49410607814880525,0.8362216607344068,-0.212404838821461,0.47619047619047616,562,2.719277108433735,10,1,0.096327691719258
10,0.005425,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,-0.007733561072749584,0.03499656879595215,-0.24736056493632153,-0.025246493321357866,-0.12409979044842245,0.3333333333333333,166,0.28072289156626506,6,0,0.04682730923694779
10,0.005425,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.2016225375323607,-0.704738198867101,-0.5770324422610797,-0.5236697240317181,-0.13531863099260766,0.21428571428571427,682,6.8987951807228916,10,10,0.28258988334289536
10,0.005425,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,0.03171154703745338,0.26603245813015863,-0.23467508205870558,0.1082973038154833,-0.13798004926108387,0.3333333333333333,231,0.37349397590361444,5,0,0.03495983935742972
10,0.005425,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,-0.06441412072866437,-0.26994574177204095,-0.4485488131257903,-0.19691841293934798,-0.25757486111111094,0.11904761904761904,88,0.3168674698795181,10,0,0.011579651941097724
10,0.005425,candidate_stock_tech12,candidate,S11 gap breakout continuation,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s11_gap_breakout_continuation_v1,0.31402721883660045,0.9967422843191852,-0.37722127043782805,1.4583366099604116,-0.1686087790169306,0.4523809523809524,623,5.025301204819277,10,4,0.14176898068464336
