universe,feature_id,source,category,monthly_sharpe,cagr,max_drawdown,coverage,nearest_ml106_feature,nearest_abs_rank_corr,overlap_tier,action,decision
finlab701_triage,margin_transactions:融資限額,margin_transactions,chips / institutional flow,1.5671609710865124,0.22300436897653086,-0.08924026034164023,0.9086578873634071,margin_transactions:融券限額,,,dedupe_duplicate_metric_signature,dedupe_duplicate_metric_signature
finlab701_triage,financial_statement:股本,financial_statement,fundamentals,1.5660123738158824,0.2090054749483239,-0.08106330559088115,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:每股盈餘,financial_statement,fundamentals,1.5543506574077304,0.4621460406433635,-0.11532670416638635,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:每股營業額,fundamental_features,fundamentals,1.5335306215745188,0.34014650568093496,-0.09551104155677148,0.935496137373414,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:收益費損項目合計,financial_statement,fundamentals,1.529351387729414,0.3312536011607745,-0.1420898159636309,0.9356022095024616,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:應付帳款增加_減少,financial_statement,fundamentals,1.5229187254871424,0.4495366028253285,-0.19625624964532074,0.8910118880838971,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:流動資產,financial_statement,fundamentals,1.5195939326799213,0.3657615065506852,-0.13468879043565785,0.9065324420606012,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:流動資產,fundamental_features,fundamentals,1.5195939326799213,0.3657615065506852,-0.13468879043565785,0.9065324420606012,financial_statement:流動資產,,,dedupe_duplicate_metric_signature,dedupe_duplicate_metric_signature
finlab701_triage,financial_statement:與營業活動相關之負債之淨變動合計,financial_statement,fundamentals,1.5189689009210514,0.3227161933484428,-0.10106043988518643,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:每股現金流量,fundamental_features,fundamentals,1.5176302979157361,0.44295208506842254,-0.09621759223421056,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:遞延所得稅資產,financial_statement,fundamentals,1.5128091280664875,0.29112598575651294,-0.10655527764770456,0.9007975423287836,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:遞延資產合計,financial_statement,fundamentals,1.5128091280664875,0.29112598575651294,-0.10655527764770456,0.9356022095024616,financial_statement:遞延所得稅資產,,,dedupe_duplicate_metric_signature,dedupe_duplicate_metric_signature
finlab701_triage,financial_statement:利息費用,financial_statement,fundamentals,1.5059640651804413,0.20830314760941282,-0.06243366817031426,0.9341532241924508,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:處分及報廢不動產_廠房及設備損失_利益,financial_statement,fundamentals,1.4984976991740881,0.4113430204728665,-0.1497386553977651,0.9171766801424969,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:資本公積合計,financial_statement,fundamentals,1.493635168835178,0.34494787582068764,-0.1083654411358721,0.9338079894328143,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:普通股股本,financial_statement,fundamentals,1.4931969975523733,0.21037734133011465,-0.08924026034164034,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:每股營業利益,fundamental_features,fundamentals,1.4927670593442113,0.4158500293873033,-0.12295245857269133,0.9356022095024616,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:綜合損益歸屬非控制權益,financial_statement,fundamentals,1.4913213502922282,0.2769599655190276,-0.1197678985681132,0.9314493855821959,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:按攤銷後成本衡量之金融資產_流動,financial_statement,fundamentals,1.4878540981320278,0.2192392755246202,-0.08331326670425432,0.6927961013489172,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:透過損益按公允價值衡量金融資產及負債之淨損失_利益,financial_statement,fundamentals,1.4800083563485813,0.2788316926239869,-0.08537566684167686,0.8065664651963335,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:負債總額,financial_statement,fundamentals,1.479267708616036,0.19701349414418456,-0.07218592015589753,0.9364327742865148,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:取得不動產_廠房及設備,financial_statement,fundamentals,1.4726945628804158,0.40492939529086347,-0.1260001263217828,0.934629548092703,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:取得不動產廠房及設備,fundamental_features,fundamentals,1.4726945628804158,0.40492939529086347,-0.1260001263217828,0.934629548092703,financial_statement:取得不動產_廠房及設備,,,dedupe_duplicate_metric_signature,dedupe_duplicate_metric_signature
finlab701_triage,financial_statement:所得稅費用,financial_statement,fundamentals,1.472007062820788,0.4839879097394544,-0.08837881055412777,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:營業外收入及支出,financial_statement,fundamentals,1.4694787801947706,0.37661063391921545,-0.15418755437260345,0.9073630068446543,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:資產總額成長率,fundamental_features,fundamentals,1.4461548246992304,0.32589674438295724,-0.19383615929147113,0.9216457190889805,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:取得透過其他綜合損益按公允價值衡量之金融資產,financial_statement,fundamentals,1.4459368803222783,0.1790658539070482,-0.09661816251860766,0.6004743225393268,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:利息收入,financial_statement,fundamentals,1.4444061716789511,0.19432640735126339,-0.08070747863899552,0.9356022095024616,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:未分配盈餘,financial_statement,fundamentals,1.437053302810364,0.406064233391505,-0.07121560553835904,0.8952137453468358,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:處分透過其他綜合損益按公允價值衡量之金融資產,financial_statement,fundamentals,1.434050304069244,0.1868651370930825,-0.0902025577606097,0.5789376776207822,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:ROA綜合損益,fundamental_features,fundamentals,1.4262514320480115,0.37329366087581706,-0.1395329426015145,0.9356022095024616,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:舉借長期借款,financial_statement,fundamentals,1.423725007889242,0.29669414583179154,-0.12737551347953968,0.7294940559580515,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:其他流動資產,financial_statement,fundamentals,1.41195223962707,0.2083162070084812,-0.10280774371732215,0.890741704358964,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:每股稅前淨利,fundamental_features,fundamentals,1.4004284571920134,0.41315895450354967,-0.1272889468688021,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:透過損益按公允價值衡量之金融負債_流動,financial_statement,fundamentals,1.3952709273852533,0.2915754748119104,-0.17622191931870346,0.560629227874955,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:每股綜合損益,fundamental_features,fundamentals,1.3918951498984686,0.38761800608779806,-0.12925379367564638,0.9356022095024616,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:每股稅後淨利,fundamental_features,fundamentals,1.3845698183864072,0.40860573862387484,-0.11674979841497535,0.9356022095024616,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:不動產廠房及設備,financial_statement,fundamentals,1.382949789168518,0.281458046021539,-0.11195601024410873,0.9363617259736621,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,institutional_investors_trading_summary:外陸資買進股數(不含外資自營商),institutional_investors_trading_summary,chips / institutional flow,1.3744104097613774,0.4662503787846086,-0.18724731944915007,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:淨值週轉率次數,fundamental_features,fundamentals,1.3740679395499193,0.3117783871566715,-0.20148921576387002,0.935496137373414,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:與營業活動相關之資產之淨變動合計,financial_statement,fundamentals,1.3577480372962334,0.22868901773560535,-0.10176685517830297,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:收取之利息,financial_statement,fundamentals,1.355440497288216,0.18209305280586308,-0.07741091819135948,0.9356022095024616,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:營運資金,fundamental_features,fundamentals,1.352093184540428,0.3025860626439232,-0.11078807882024555,0.9065324420606012,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:營業活動之淨現金流入_流出,financial_statement,fundamentals,1.3494423615610303,0.35547513210916093,-0.09697459445635848,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:短期借款,financial_statement,fundamentals,1.342074781554052,0.27435076331363706,-0.14531278493501942,0.8700136092542929,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:未實現外幣兌換損失_利益,financial_statement,fundamentals,1.3343643549293913,0.29411737072796407,-0.1039189365278036,0.39745426890285396,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:推銷費用,financial_statement,fundamentals,1.3163489360065794,0.260927329788454,-0.09755162213191493,0.8637353400312212,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:股利收入,financial_statement,fundamentals,1.3138832766498756,0.29191039982611544,-0.08825263942761719,0.6361045510947444,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:折舊費用,financial_statement,fundamentals,1.309520907740614,0.320567397151138,-0.10167546280103501,0.9362906776608093,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:折舊,fundamental_features,fundamentals,1.309520907740614,0.320567397151138,-0.10167546280103501,0.9362906776608093,financial_statement:折舊費用,,,dedupe_duplicate_metric_signature,dedupe_duplicate_metric_signature
finlab701_triage,fundamental_features:推銷費用率,fundamental_features,fundamentals,1.3092873161019989,0.299891331999965,-0.16311900094522513,0.8637053196173398,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:應收帳款_增加_減少,financial_statement,fundamentals,1.3090901355040128,0.3216367104280611,-0.2368725032914848,0.8972201096745787,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:總資產週轉次數,fundamental_features,fundamentals,1.295666032994847,0.2821597004654355,-0.14757619306946268,0.935496137373414,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:非流動資產,financial_statement,fundamentals,1.294834765261302,0.2230706281229926,-0.13572812529115286,0.9065324420606012,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,etl:broker_transactions:top15_sell,etl,broker / branch flow,1.2938388464415773,0.4657138244729748,-0.2080206774613712,0.8636853060080855,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:投資活動之淨現金流入_流出,financial_statement,fundamentals,1.2825887961718223,0.3785311506308997,-0.10856571220966593,0.9364327742865148,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary,chips / institutional flow,1.2797018820744785,0.3058342118841113,-0.19726320401435027,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,etl:broker_transactions:top15_buy,etl,broker / branch flow,1.2776742106839987,0.4128437583062421,-0.22441339057368004,0.8636853060080855,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:流動負債,financial_statement,fundamentals,1.2772418157370842,0.2654991199757004,-0.17049080554196827,0.9065324420606012,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,fundamental_features:流動負債,fundamental_features,fundamentals,1.2772418157370842,0.2654991199757004,-0.17049080554196827,0.9065324420606012,financial_statement:流動負債,,,dedupe_duplicate_metric_signature,dedupe_duplicate_metric_signature
finlab701_triage,rotc_price:最低價,rotc_price,price / OHLCV,1.2724776103808135,0.2568872027510274,-0.2136362373771319,0.28280830965056236,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融券賣出,margin_transactions,chips / institutional flow,1.2599332006874342,0.489263548463301,-0.2871524418321144,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:ROE綜合損益,fundamental_features,fundamentals,1.2564790234214407,0.2893125683114719,-0.17878746228000741,0.9347716447184086,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,margin_transactions:融資前日餘額,margin_transactions,chips / institutional flow,1.2549977792895577,0.5629771090459412,-0.1897975693034727,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:收取之股利,financial_statement,fundamentals,1.254827244119715,0.25180611341050674,-0.1509449665387702,0.6765410479125805,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,security_lending:借券餘額,security_lending,chips / institutional flow,1.247217114310734,0.317891431230386,-0.12157815467216815,0.9060311011487812,,,,keep_as_chip_candidate,keep_as_chip_candidate
finlab701_triage,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary,chips / institutional flow,1.2470381390566798,0.3273114423410104,-0.25605113976483473,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:處分投資損失_利益,financial_statement,fundamentals,1.2446265883039112,0.18118936685843456,-0.11156406816640374,0.6502901973341872,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:發行公司債,financial_statement,fundamentals,1.2339014397666834,0.2556747229787444,-0.15549600871595382,0.32277548733138534,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:支付之利息,financial_statement,fundamentals,1.2296442814939508,0.16394965866714895,-0.06524228702749413,0.929316935516151,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融資今日餘額,margin_transactions,chips / institutional flow,1.22696275209144,0.5063645703205581,-0.21257522319569955,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,institutional_investors_trading_summary:投信買進股數,institutional_investors_trading_summary,chips / institutional flow,1.2163515904443696,0.266655571659576,-0.18920254791155966,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,security_lending:前日借券餘額,security_lending,chips / institutional flow,1.2136388198317818,0.311070335223258,-0.13876853301486303,0.9060311011487812,,,,keep_as_chip_candidate,keep_as_chip_candidate
finlab701_triage,financial_statement:存入保證金增加,financial_statement,fundamentals,1.2132135297470152,0.25095527299709763,-0.14920284313693877,0.6539947164071569,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:其他收益及費損淨額,financial_statement,fundamentals,1.2109101873182013,0.20681079368917343,-0.1610134667540276,0.9223131729576112,,,,keep_as_transform_candidate_not_raw_selector,keep_as_transform_candidate_not_raw_selector
finlab701_triage,financial_statement:其他投資活動,financial_statement,fundamentals,1.195263444484417,0.23823746242583677,-0.14473304152960775,0.39478545410879395,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,security_lending:借券增減,security_lending,chips / institutional flow,1.190694029387448,0.2783167342441759,-0.17801914729626278,0.9060311011487812,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,institutional_investors_trading_summary:外陸資賣出股數(不含外資自營商),institutional_investors_trading_summary,chips / institutional flow,1.1863957992228609,0.41163649058733465,-0.19181766666564648,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,security_lending_sell:借券賣出限額,security_lending_sell,chips / institutional flow,1.1833634576110978,0.46324749207485305,-0.25553031043460706,0.9262828723532002,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,rotc_price:成交筆數,rotc_price,price / OHLCV,1.172598100247954,0.21991367671792927,-0.17015623839585903,0.28280830965056236,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,rotc_price:成交股數,rotc_price,price / OHLCV,1.1670046426134357,0.22274908075107458,-0.1801650949323973,0.28280830965056236,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:透過其他綜合損益按公允價值衡量之金融資產_非流動,financial_statement,fundamentals,1.1489425292401962,0.23314895408312308,-0.14808057460893287,0.6887213305047433,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:管理費用率,fundamental_features,fundamentals,1.1465591415205998,0.17150824806982046,-0.10412543442746369,0.8925239162630588,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:短期借款增加,financial_statement,fundamentals,1.120172787342317,0.20544639899143102,-0.2498187765234835,0.856319297122043,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,institutional_investors_trading_summary:自營商買進股數(自行買賣),institutional_investors_trading_summary,chips / institutional flow,1.1170994202586446,0.3417513430418915,-0.2846965906994313,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:庫藏股票帳面值,financial_statement,fundamentals,1.1168208543637925,0.27965518821928437,-0.11911855315568987,0.7203988712324381,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:ROE稅後,fundamental_features,fundamentals,1.1161568721072126,0.2579724372223331,-0.2526233467640566,0.9356022095024616,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融券現券償還,margin_transactions,chips / institutional flow,1.113713096383885,0.37943654426864737,-0.2658895207638745,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:營業利益率,fundamental_features,fundamentals,1.1073733264388208,0.1652779377909095,-0.10823093107100501,0.9345855181523436,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,rotc_price:成交金額,rotc_price,price / OHLCV,1.0927856081981135,0.18893824501081746,-0.16690740440182128,0.28280830965056236,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:銀行借款_非流動,financial_statement,fundamentals,1.0912293194686327,0.24560866094025413,-0.1526984418335875,0.7773876235840371,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,etl:broker_transactions:balance_index,etl,broker / branch flow,1.0879448112873897,0.2412580376394189,-0.12199953176301293,0.8636853060080855,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,etl:broker_transactions:buy_sell_ratio,etl,broker / branch flow,1.0879448112873897,0.2412580376394189,-0.12199953176301293,0.8636853060080855,etl:broker_transactions:balance_index,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:使用權資產,financial_statement,fundamentals,1.0856001282230454,0.18114576316758235,-0.09808798756380666,0.8967888163951487,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,security_lending:借券還券,security_lending,chips / institutional flow,1.0780880920414235,0.2679270187760363,-0.1515264914587403,0.9060311011487812,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:存入保證金減少,financial_statement,fundamentals,1.0759864185362273,0.23039228483608531,-0.08140904375967206,0.6139214665972862,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary,chips / institutional flow,1.0673638672186403,0.2373971557726231,-0.22099414542836426,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:稅後淨利成長率,fundamental_features,fundamentals,1.0519201424112257,0.2348828367237883,-0.2572571763862007,0.9208151543049273,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:營收成長率,fundamental_features,fundamentals,1.0425263126340159,0.23100948133828192,-0.23880146019956772,0.9201497017972221,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,institutional_investors_trading_summary:自營商賣出股數(自行買賣),institutional_investors_trading_summary,chips / institutional flow,1.0410557539576735,0.4035689812200023,-0.308508513041139,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融資買進,margin_transactions,chips / institutional flow,1.0406888000772456,0.3961176294900084,-0.3604057166360496,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融資賣出,margin_transactions,chips / institutional flow,1.0218118341279832,0.4280796635600397,-0.37621735566284165,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:經常利益成長率,fundamental_features,fundamentals,1.0057669341686575,0.22464875673299955,-0.2582280221898452,0.9216457190889805,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:透過損益按公允價值衡量之金融資產_流動,financial_statement,fundamentals,1.001410871713754,0.18290235446184178,-0.16799275009339476,0.7742935195933235,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:法定盈餘公積,financial_statement,fundamentals,0.9839741815220063,0.1879642360384124,-0.191859252445149,0.8488692310771324,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:非控制權益,financial_statement,fundamentals,0.9832452568872496,0.17220161751102503,-0.15392554499041278,0.7824470640035224,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:非流動負債,financial_statement,fundamentals,0.9790023762555045,0.15095679257394612,-0.1440829339393943,0.9065324420606012,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:其他應收款,financial_statement,fundamentals,0.9703215986663285,0.1667030302075192,-0.20053785247221856,0.7215016211023496,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:應收帳款及票據,financial_statement,fundamentals,0.9671497064522112,0.18721000428445556,-0.2271345859871644,0.9364327742865148,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:發放現金股利,financial_statement,fundamentals,0.9587356865747981,0.15614326577370918,-0.13816796609462423,0.8507134851699155,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,security_lending:借券,security_lending,chips / institutional flow,0.9574574872038072,0.22737061125628566,-0.13043914377243004,0.9060311011487812,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:合約資產_流動,financial_statement,fundamentals,0.957340448153989,0.16114190443547471,-0.09644171099015464,0.2421626706160189,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:遞延所得稅,financial_statement,fundamentals,0.9568004565345266,0.17311650199295592,-0.12252858379379117,0.8867399831885683,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:按攤銷後成本衡量之金融資產_非流動,financial_statement,fundamentals,0.9481953820404673,0.27924628535323914,-0.18234082977490695,0.4170015610615218,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:應收帳款_關係人_增加_減少,financial_statement,fundamentals,0.9386546726771974,0.21907722464346158,-0.2616429760365251,0.48018052275547374,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:短期借款減少,financial_statement,fundamentals,0.9178096094419259,0.16931133858621417,-0.26275575157805775,0.8411960132890366,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,rotc_price:收盤價,rotc_price,price / OHLCV,0.9062718623993269,0.14663182403871766,-0.15161785136066874,0.28280830965056236,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,rotc_price:日均價,rotc_price,price / OHLCV,0.9062718623993269,0.14663182403871766,-0.15161785136066874,0.28280830965056236,rotc_price:收盤價,,,drop_or_context_only,drop_or_context_only
finlab701_triage,rotc_price:最高價,rotc_price,price / OHLCV,0.9062718623993269,0.14663182403871766,-0.15161785136066874,0.28280830965056236,rotc_price:收盤價,,,drop_or_context_only,drop_or_context_only
finlab701_triage,rotc_price:開盤價,rotc_price,price / OHLCV,0.9062718623993269,0.14663182403871766,-0.15161785136066874,0.28276227834927753,rotc_price:收盤價,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:其他權益,financial_statement,fundamentals,0.9054759299853937,0.1580461754280551,-0.14148882282208375,0.924007324980987,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:租賃負債_非流動,financial_statement,fundamentals,0.9045519430669485,0.14852659502351218,-0.11964236957033814,0.8484069167033583,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:呆帳費用提列_轉列收入_數,financial_statement,fundamentals,0.8954474349582253,0.17187454534946078,-0.14348239234970117,0.848699115398471,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:共同控制下前手權益,financial_statement,fundamentals,0.8800080430127458,0.16467710775938538,-0.14383951172289056,0.2009566505223552,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融券前日餘額,margin_transactions,chips / institutional flow,0.873541511188471,0.32377314140780045,-0.3434702757685374,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:待分配股票股利,financial_statement,fundamentals,0.865071991812068,0.12472245044216224,-0.1765207302316265,0.40326221830844977,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:營業毛利成長率,fundamental_features,fundamentals,0.8521682459053547,0.2326288713488438,-0.32049684469402373,0.92103730536765,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:處分不動產_廠房及設備,financial_statement,fundamentals,0.8509130769605969,0.16096823863281107,-0.2126636084388671,0.9053696513629268,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融券今日餘額,margin_transactions,chips / institutional flow,0.8356662738454359,0.3232498971743474,-0.4045699795869132,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,security_lending_sell:借券賣出還券,security_lending_sell,chips / institutional flow,0.8328104278186164,0.2377006906562953,-0.24139068404193154,0.9262828723532002,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:ROA稅後息前,fundamental_features,fundamentals,0.8316314245622056,0.18547338714919714,-0.18388495217225664,0.9347716447184086,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,institutional_investors_trading_summary:自營商賣出股數(避險),institutional_investors_trading_summary,chips / institutional flow,0.8307414808479612,0.26451817386971954,-0.31782704872046463,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,security_lending_sell:借券賣出餘額,security_lending_sell,chips / institutional flow,0.82833188276436,0.22686151298562107,-0.20383573082397966,0.9262828723532002,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:營業利益成長率,fundamental_features,fundamentals,0.8230073179728665,0.1635253902784195,-0.19946406087508162,0.9208151543049273,,,,drop_or_context_only,drop_or_context_only
