feature_id,origin_pool,category,source_system,active_pool_status,direction_mode,direction,coverage,cagr,monthly_sharpe,monthly_sortino,max_drawdown,calmar,win_ratio,total_return,benchmark_alpha,benchmark_beta,trade_count,avg_daily_matches,latest_matches,mean_ic_5d,median_ic_5d,ic_ir_5d,ic_obs_days,nearest_ml106_feature,nearest_abs_rank_corr,max_abs_rank_corr_to_strategy95,quality_bucket,selection_note
mom_vol_adj_12m,strategy95,momentum,alphabuilderstw,candidate,high,1.0,0.8208061481807629,0.3785676808036287,1.1214955568904736,2.3991235121520087,-0.3517698750706202,1.0761493411970506,0.5307692307692308,1.9119754476440378,0.533786857370198,3.474233228255827,403.0,10.0,10.0,0.008617848802879415,0.00524262798330616,0.06813001427260361,825.0,BETA_60,0.41835794536306936,,keep_but_cluster_with_ml_neighbor,best_of_high_low_in_sample_research_only
size_log_mktcap,strategy95,size,alphabuilderstw,candidate,low,-1.0,0.8990653644478245,0.45215565615268805,1.761838651432996,6.949433326697717,-0.08287270434707628,5.455368037452775,0.6205128205128205,2.4624104568447662,0.5279638287724706,1.6967959637129522,401.0,10.0,10.0,-0.02933103388932737,-0.026457965846033788,-0.29699933793955885,825.0,VSTD_10,0.5609764382039321,,keep_but_cluster_with_ml_neighbor,best_of_high_low_in_sample_research_only
tech_adx_14,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.9430832966417164,0.23085137531971633,0.8951033835393679,2.1342098616803606,-0.28675862549103426,0.8050091774315591,0.43410852713178294,0.9967097100405611,0.29249369390352375,1.3797250844115172,407.0,10.0,10.0,0.0011158948052711773,0.003036831415126548,0.015164332085111712,825.0,volatility_20d,0.3442972167791932,,candidate_add_to_shared_pool,best_of_high_low_in_sample_research_only
tech_atr_14,strategy95,technical,alphabuilderstw,candidate,low,-1.0,0.9445332826321899,0.5884929786548279,1.6244918233475525,4.997986362984597,-0.14828783657571565,3.968318029739861,0.5794871794871795,3.667943564625098,0.7011931885093907,2.522541496283498,400.0,10.0,10.0,0.01032094364570334,0.0016756005035775763,0.057274874418310216,825.0,atr14,0.9941279340651132,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_bbands_pctb_20,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8289877116439178,0.1483565003945191,0.7211268094531443,1.5138295921289777,-0.2774755313148214,0.5346458955591494,0.4318766066838046,0.5849262389549927,0.21022248989807302,1.3847314564253763,410.0,10.0,10.0,-0.025125465225420657,-0.02467372217542409,-0.25028169530333966,825.0,bb_position,0.9999443322547963,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_bbi,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8260947444262098,0.20478812545363967,0.7150483335457578,1.7033745498745463,-0.4271951670893068,0.4793671547770135,0.44473007712082263,0.8593878095998155,0.3239367745683607,2.666875350151251,409.0,10.0,10.0,-0.039384848132628644,-0.04493846946671396,-0.3250145722822156,825.0,ma10_bias,0.9326191069361046,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_bias_20,strategy95,technical,alphabuilderstw,candidate,low,-1.0,0.8289877116439178,0.22407244983492536,0.7552470944805161,1.749859476937298,-0.34984646541159825,0.6404696553808407,0.47164948453608246,0.9603328025962059,0.3456227481381352,2.720630882153327,408.0,10.0,10.0,0.03349804841805848,0.0359626345393112,0.2755336657353538,825.0,keltner_position,0.9450892319382743,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_cci_20,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8289877116439178,0.08164126697477925,0.3836270479507817,0.8005630788620635,-0.3320337482414141,0.2458750312486581,0.41131105398457585,0.2985864144165489,0.13362643828305393,1.1635714963242332,410.0,10.0,10.0,-0.019377130117994135,-0.0177528564388596,-0.19599652928740446,825.0,bb_position,0.9767227898324436,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_cmo_14,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8330084457431053,0.25128846984140374,0.8975416619857337,2.5407085493785657,-0.26615605575060464,0.9441041200116776,0.4524421593830334,1.109235070791804,0.34924114594935807,2.1924510209270838,410.0,10.0,10.0,-0.016679944600498108,-0.018324415223910536,-0.1665101490612203,825.0,rsi14,0.9993927258943356,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_dma_10_50,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.810510146899892,0.48715579247388807,1.3871775195061278,3.953596032000645,-0.2540742809829164,1.9173000021463054,0.5641025641025641,2.748122075342993,0.5568351607254716,1.5596164202024527,403.0,10.0,10.0,-0.005591782171573579,0.0005121820800745917,-0.04399158542931308,825.0,BETA_60,0.723710825044775,,keep_but_cluster_with_ml_neighbor,best_of_high_low_in_sample_research_only
tech_donchian_pos_20,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8289877116439178,0.16447903686554644,0.7201120131520315,1.4783760729066078,-0.2987998649049671,0.5504471444336585,0.455012853470437,0.6602264466483845,0.2510558259208228,1.9378272967614654,410.0,10.0,10.0,-0.018193219221246136,-0.01779966972580332,-0.17402734941029185,825.0,keltner_position,0.9107736850703709,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_ema_12_pos,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8490103270223752,0.16782812941038738,0.6141508501251196,1.4193958189277247,-0.4025913183680675,0.41685936372656135,0.44473007712082263,0.6761764298156567,0.27962621563667184,2.5023494816453153,408.0,10.0,10.0,-0.03928779210510085,-0.047011112937416215,-0.3277197149252457,825.0,ma10_bias,0.94414165760613,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_emv_14,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8330084457431053,0.38090325828724847,1.1391190681485723,3.664557275678884,-0.16931896718714323,2.249486692175192,0.5449871465295629,1.928432571901431,0.4749070079427863,2.1040631567443207,407.0,10.0,10.0,0.0002660509499571099,0.003104427140562193,0.0028906112544860455,825.0,rsi14,0.5690735844210619,,keep_but_cluster_with_ml_neighbor,best_of_high_low_in_sample_research_only
tech_granville_score,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.7528079093783773,0.3510467771211254,1.0747948559140006,2.3624453439790276,-0.4565099408510582,0.7689626360388407,0.4896907216494845,1.7228976596848264,0.48890627067758186,3.085675648710515,404.0,10.0,10.0,0.008200300223862988,0.010299825301094441,0.09785741979119633,825.0,RSQR_60,0.32078948404698776,,candidate_add_to_shared_pool,best_of_high_low_in_sample_research_only
tech_kd9_k,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.9459292318776769,0.24764986099318276,0.8913395764266677,2.835953483387794,-0.29677640641030145,0.834438018872103,0.48186528497409326,1.088884579403842,0.33727949809968677,2.0061584551595595,410.0,10.0,10.0,-0.012073761323824895,-0.014695337505673759,-0.12082543191426404,825.0,keltner_position,0.8274492501754852,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_kdj_j_9,strategy95,technical,alphabuilderstw,candidate,low,-1.0,0.9459292318776769,0.09557018423482178,0.4654677122550752,1.0755274469700957,-0.3294456446489902,0.290085132208448,0.43896103896103894,0.3550996138207507,0.2081294839324552,2.5193875383755127,410.0,10.0,10.0,-0.022252550501434633,-0.024846465064861108,-0.23570884517044552,825.0,ma10_bias,0.8384366066162492,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_keltner_pos_20,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8468638674298523,0.20920568958063046,0.7894125839684943,1.9959236914257945,-0.30068196132273295,0.6957475306634147,0.43556701030927836,0.8821827843283978,0.3110884317249124,2.2804167369853263,409.0,10.0,10.0,-0.028257118209128525,-0.0278835528861926,-0.25545362699432417,825.0,keltner_position,0.970339007976908,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_ma_convergence,strategy95,technical,alphabuilderstw,candidate,low,-1.0,0.8431543449545691,0.3011333711795743,0.9387769012180501,2.342988303012644,-0.2854939826861511,1.0547431540056806,0.49742268041237114,1.4021671569543614,0.415443593584517,2.558578017183614,410.0,10.0,10.0,0.01772603473902206,0.01629484868966523,0.11918866759874333,825.0,RSQR_20,0.5844999956250586,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
tech_mfi_14,strategy95,technical,alphabuilderstw,candidate,low,-1.0,0.8509546491614298,0.06507907399689938,0.2924981361312414,0.5710765519418577,-0.31583371547724903,0.20604834229030966,0.41818181818181815,0.2335603142768652,0.151460374239716,1.9334517180280744,410.0,10.0,10.0,0.021913024991509725,0.022543192416364165,0.23952766422238803,825.0,rsi14,0.7889981265816077,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
tech_mtm_10,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8457591161990153,0.3671560583085409,1.15534920055515,3.111813433342129,-0.25069716142087894,1.464481733300675,0.5666666666666667,1.8324952908379428,0.4440868975930038,1.7219243397098043,408.0,10.0,10.0,-0.023668102696947795,-0.023859854923707378,-0.21763395889441256,825.0,BETA_10,0.7773102932894681,,keep_but_cluster_with_ml_neighbor,best_of_high_low_in_sample_research_only
tech_obv,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8477394628347276,0.20356269299295637,0.8524304501168487,1.799611783372804,-0.2992799886074031,0.6801520289406737,0.44072164948453607,0.8530988687968175,0.2873668213151848,1.875767503232642,406.0,10.0,10.0,-0.01642460306377414,-0.017844033547532882,-0.19546280842978125,825.0,CNTD_20,0.593553505439773,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
tech_psy_12,strategy95,technical,alphabuilderstw,candidate,low,-1.0,1.0,0.14714326068579986,0.6253978651336378,1.4233047664563296,-0.2663557794285386,0.5524105273638421,0.4076923076923077,0.5793583848404393,0.24075493086949123,2.0952873369046934,410.0,10.0,10.0,0.008930668763483758,0.009454414665463354,0.11421269213690963,825.0,CNTP_10,0.9009978153134596,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_roc_10,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8457591161990153,0.3084463429562492,0.9392148828886947,2.35269847649995,-0.38635927937256054,0.7983200513693705,0.48586118251928023,1.4474109676218174,0.4139059041175163,2.3604758105814105,410.0,10.0,10.0,-0.02591106281862681,-0.025587793799974574,-0.2310543260230334,825.0,BETA_10,0.8595449673452337,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_sar,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8490103270223752,0.12815455780786067,0.49671730486589166,1.1818276720916574,-0.40807543672903424,0.3140385475038512,0.4649350649350649,0.49398742351655955,0.2603721360183667,2.959394024239316,410.0,10.0,10.0,-0.02242895186482997,-0.02444523227367556,-0.21428138412134282,825.0,ma10_bias,0.7840362251158987,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
tech_slow_kd_14,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.9445332826321899,0.26862202670030144,0.9438016326041682,3.023562655424826,-0.19637071913224202,1.3678635452975014,0.48704663212435234,1.2080884349028893,0.367595604594825,2.2153016183090553,409.0,10.0,10.0,-0.008466635073151298,-0.006974920674629226,-0.08200515966101943,825.0,keltner_position,0.876376272500411,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_sma_20_pos,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8289877116439178,0.22407244983492536,0.7552470944805161,1.749859476937298,-0.34984646541159825,0.6404696553808407,0.47164948453608246,0.9603328025962059,0.3456227481381352,2.720630882153327,408.0,10.0,10.0,-0.0334980484653778,-0.035962637579181826,-0.27553366603836504,825.0,keltner_position,0.9450892059546215,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_tower_3,strategy95,technical,alphabuilderstw,candidate,low,-1.0,1.0,-0.008951814697217952,-0.24389357636612888,-0.5290898482399826,-0.18950121981437784,-0.04723633094645299,0.4186046511627907,-0.02949314637741618,0.023991033511105958,0.7373517912566802,405.0,10.0,10.0,-0.02050347039087278,-0.018967017090391187,-0.2939083235007026,823.0,ma5_bias,0.6116364261187655,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
tech_trix_12,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.9475513349077372,0.4376423193309871,1.195942094179933,3.4185004849848815,-0.23449129065375574,1.8662682755856204,0.4910025706940874,2.3485392308992443,0.5057806180807277,1.5251230348567404,405.0,10.0,10.0,-0.007334643418841766,-0.0032470389064670232,-0.05691292230719618,825.0,BETA_20,0.8007639966642022,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_volume_ratio_5,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8498749149421607,0.06379995685005269,0.2934269818983998,0.6221324482654361,-0.32470272947426915,0.1964812311280464,0.4072164948453608,0.2286351051124662,0.16647361854783999,2.298119697756326,410.0,10.0,10.0,-0.009415586814862003,-0.00942915340260529,-0.13983431039151675,825.0,vol_ratio_5d,0.9423534613411059,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_vr_26,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8461563863427131,0.20118818089798074,0.7765375715212933,1.8490147578167606,-0.3312820408855389,0.6072834721902994,0.4322916666666667,0.8409552123799542,0.33546135429650925,3.0054039133782937,408.0,10.0,10.0,-0.01171049680086905,-0.01353520138675238,-0.12996234278516178,825.0,CNTD_20,0.6085714324144167,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
tech_williams_r_14,strategy95,technical,alphabuilderstw,candidate,low,-1.0,0.8338760357042789,0.16983394282918218,0.7951330771405977,1.646278966210253,-0.23844046513175532,0.7122399309866759,0.4473007712082262,0.6857802316027088,0.24648307654725843,1.7156189922587148,410.0,10.0,10.0,0.01955197803203668,0.02463629873348916,0.19538053217396145,825.0,bb_position,0.8681861497690948,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
tech_wma_10_pos,strategy95,technical,alphabuilderstw,candidate,high,1.0,0.8376425969659368,0.1193516920869575,0.4601214333632537,1.0979647267023989,-0.3858439633969256,0.30931830020929746,0.4418604651162791,0.4555286969178187,0.25182813505262724,2.9651881313458612,410.0,10.0,10.0,-0.041090535300176596,-0.0471311226438783,-0.35130237245687973,825.0,ma10_bias,0.9615265919799961,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
val_bp,strategy95,valuation,alphabuilderstw,candidate,low,-1.0,0.9250210142897171,0.3345265914327862,0.9606081304410048,2.757681112249052,-0.2338468423580754,1.4304759615310632,0.5077720207253886,1.6136218283564485,0.44172121113482415,2.399311205592858,401.0,10.0,10.0,0.014565206117043691,0.014321150980243247,0.10825775933889568,825.0,atr14,0.6975749766990944,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
val_dp,strategy95,valuation,alphabuilderstw,candidate,high,1.0,0.925147100028019,-0.023108074953934632,-0.24462121814906826,-0.5082504132342214,-0.310270422703245,-0.07447480815131995,0.45103092783505155,-0.07488278214128907,0.04165140694684488,1.4494957958228076,401.0,10.0,10.0,0.04901782818173527,0.050053673890519054,0.43227087553301335,825.0,KLEN,0.3081970509564075,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
val_ep,strategy95,valuation,alphabuilderstw,candidate,low,-1.0,0.9080224552695834,-0.010406964036830835,-0.08193908357286125,-0.12590030110545053,-0.2659061976666982,-0.03913625468530134,0.4601542416452442,-0.03422914928432452,0.09698482624860671,2.403724426997807,400.0,10.0,10.0,0.042830602459496964,0.0440460962128412,0.4048936680807438,825.0,KLEN,0.23267855727709919,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
val_sp,strategy95,valuation,alphabuilderstw,candidate,high,1.0,0.8972040987871753,0.3170664797984333,1.5667947443236199,5.821200672723778,-0.12432960015229066,2.5500040165007083,0.49742268041237114,1.5015035334670142,0.3735162532272173,1.2635016040668445,402.0,10.0,10.0,0.016807278206852,0.0192683383466729,0.23361333661605588,825.0,atr14,0.2298415820712038,,candidate_add_to_shared_pool,best_of_high_low_in_sample_research_only
liq_amihud_21d,strategy95,volatility,alphabuilderstw,candidate,low,-1.0,0.8281331305287596,0.42296855225624563,1.389453776642602,3.809640248889268,-0.20473979659687314,2.0657825271935093,0.5974358974358974,2.236099517119099,0.5367894167630689,2.5476248378937614,402.0,10.0,10.0,-0.017234238980589386,-0.01616193765733393,-0.1383143721007783,825.0,VSTD_20,0.7678303012502202,,keep_but_cluster_with_ml_neighbor,best_of_high_low_in_sample_research_only
vola_cv_90d,strategy95,volatility,alphabuilderstw,candidate,low,-1.0,0.7913090901813233,0.5133742869047071,1.287991475978404,3.7002451265832756,-0.341433809113174,1.5035395962752556,0.517948717948718,2.97266706474743,0.6556281208980024,3.184033106207952,404.0,10.0,10.0,0.02387624343868334,0.02516313488093477,0.124710749022908,825.0,KLEN,0.5555163782732048,,keep_but_cluster_with_ml_neighbor,best_of_high_low_in_sample_research_only
vola_min_130d,strategy95,volatility,alphabuilderstw,candidate,high,1.0,0.9338700316215026,0.04472047870094298,0.484704606324487,0.9723220569239226,-0.05754522601735301,0.7770011829587754,0.506426735218509,0.15679303129506117,0.06837960747788764,0.529556548144633,404.0,10.0,10.0,0.022921307608739734,0.021163331565291776,0.1478681198847517,825.0,atr14,0.39407235292958775,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
vola_realized_12m,strategy95,volatility,alphabuilderstw,candidate,low,-1.0,0.9223251811231638,0.11568838496100198,0.5040569206537991,1.0069216887726196,-0.2570640094069787,0.45001976367767893,0.40992167101827676,0.43973023329928984,0.2376846673522246,2.730613235958579,401.0,10.0,10.0,0.042281460175741956,0.04220745838243105,0.19591230919692013,825.0,KLEN,0.5722803192181395,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
vola_realized_1m,strategy95,volatility,alphabuilderstw,candidate,low,-1.0,0.9452958011447784,0.07481867089007044,0.31836370526083163,0.6731637430075644,-0.39786993149487104,0.18804333912738422,0.4170984455958549,0.27151646073196156,0.20583579460643633,2.932524542099259,407.0,10.0,10.0,0.0394532361551591,0.04117796033760144,0.1969226911681364,825.0,KLEN,0.6670040182754565,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
vol_chg_turnover_1y,strategy95,volume,alphabuilderstw,candidate,high,1.0,0.7361715966857463,0.009012614300180966,0.08340600618476303,0.1681798285690282,-0.43468574848050856,0.020733154928901,0.4025641025641026,0.03032123260180919,0.10659290202513241,2.1841159419589835,410.0,10.0,10.0,-0.025691648014846292,-0.026988588863149157,-0.3049070164452971,825.0,vol_ratio_20d,0.492478124212976,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
vol_cv_volprice_20d,strategy95,volume,alphabuilderstw,candidate,high,1.0,0.8289877116439178,0.09970890251396014,0.570571423399832,1.285000992601167,-0.20360167261761086,0.48970130853557003,0.5076923076923077,0.372217491682568,0.17542025916346254,1.6946289553032035,407.0,10.0,10.0,0.03506245844812996,0.032318064689662154,0.5323869643776231,825.0,volatility_20d,0.366385363442651,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
vol_money_flow_5d,strategy95,volume,alphabuilderstw,candidate,low,-1.0,0.8431543449545691,0.24059171286290826,0.8227079951340446,1.9097321507279315,-0.3923730724729291,0.613155178551967,0.4780361757105943,1.04980118416512,0.3142313820781417,1.6482588773147386,410.0,10.0,10.0,0.02842568873514042,0.026101271839370548,0.24149002031626102,825.0,ma5_bias,0.9545739391812841,,dedupe_or_keep_as_alias,best_of_high_low_in_sample_research_only
vol_share_turnover_21d,strategy95,volume,alphabuilderstw,candidate,low,-1.0,0.8250710483128527,0.45930590670112625,1.3185243687799915,3.530131963051249,-0.30900958905155307,1.4863326564857389,0.4755784061696658,2.5194950237050575,0.5941889679331993,3.0190548850151715,404.0,10.0,10.0,0.022877627495641394,0.023028482541465303,0.10829787902145561,825.0,VSTD_20,0.7624014409464724,,keep_but_cluster_with_ml_neighbor,best_of_high_low_in_sample_research_only
vol_signal_5d,strategy95,volume,alphabuilderstw,candidate,high,1.0,0.8397730456710564,0.042742312506867775,0.20766448599252746,0.4542490310240035,-0.28164314821984926,0.15175513846379773,0.40310077519379844,0.14951684631966256,0.13439792713012827,2.051505419137273,410.0,10.0,10.0,-0.012562317341180292,-0.011139683848986304,-0.15599269901948748,825.0,volatility_5d,0.5095313612201869,,watch_or_strategy_only,best_of_high_low_in_sample_research_only
