stock_id,symbol,date,atr14,rsi14,macd_hist
2077,2031,2026-03-27,0.9214285714285718,64.42953020134227,0.11209895840819595
2078,2032,2026-03-27,0.6214285714285713,65.21739130434783,0.13978535526803995
2085,2006,2026-03-27,2.097142857142856,32.2222222222222,-0.6039863837362662
2200,2211,2026-03-27,2.0642857142857145,62.68656716417912,0.04686444864824879
2210,2404,2026-03-27,47.714285714285715,25.26041666666667,-13.413830220044709
2213,2395,2026-03-27,11.178571428571429,36.93693693693693,-3.1402057831155474
2216,2408,2026-03-27,20.142857142857142,52.722063037249285,-3.5718526212637896
2228,2393,2026-03-27,1.9928571428571427,81.92771084337349,0.3811441965124738
2233,2376,2026-03-27,8.535714285714286,64.92537313432837,0.09320408193164686
2237,2379,2026-03-27,12.142857142857142,55.38461538461538,3.417816608385819
2241,2382,2026-03-27,6.5,60.29411764705882,-0.3105266519434623
2261,2436,2026-03-27,3.9428571428571444,70.88607594936708,-0.14196227934264982
2263,2438,2026-03-27,1.2500000000000007,63.333333333333336,0.15571862124724287
2282,2454,2026-03-27,56.785714285714285,40,-22.291521466374284
2317,2308,2026-03-27,80,73.01587301587301,5.797536320234691
2328,2317,2026-03-27,5.714285714285714,37.77777777777778,-1.3281112150205807
2333,2324,2026-03-27,0.9107142857142853,42.33576642335766,-0.16280426480453533
2341,2303,2026-03-27,1.8214285714285705,43.7908496732026,-0.32888388868415563
2371,2330,2026-03-27,50.714285714285715,51.13636363636364,-12.021180070744313
2375,2356,2026-03-27,1.221428571428572,67.83625730994154,0.09301257708638344
2389,2365,2026-03-27,1.4178571428571431,49.350649350649384,-0.16750828170709675
2393,2368,2026-03-27,62.857142857142854,67.83369803063457,-3.886568619811726
2399,2353,2026-03-27,0.8892857142857135,59.09090909090909,-0.04933633869280735
2404,2337,2026-03-27,12.928571428571429,63.820794590025365,-0.8240389828163384
2412,2344,2026-03-27,8.8,44.0771349862259,-2.8661335553744895
2584,3592,2026-03-27,5.25,62.06896551724138,0.6092687613573333
2595,3661,2026-03-27,176.07142857142858,51.56794425087107,-16.28253091921337
2602,3706,2026-03-27,2.221428571428572,52.81690140845069,-0.2727508446955435
2608,3711,2026-03-27,16.821428571428573,62.93436293436294,-0.791091911376534
2613,3714,2026-03-27,3.410714285714285,76.55172413793105,0.3826104337411116
2653,3563,2026-03-27,56.857142857142854,85.01291989664082,8.885251896809251
2663,3443,2026-03-27,139.64285714285714,63.5,13.837366461829287
2673,3467,2026-03-27,1.696428571428573,80.32258064516128,0.941663748344731
2738,3529,2026-03-27,180,70.95709570957095,7.3116097516146965
2740,3491,2026-03-27,104.28571428571429,73.20574162679426,10.154531953025774
2766,4105,2026-03-27,1.3142857142857147,19.65811965811963,-0.6569371762167779
2767,4106,2026-03-27,0.32142857142857145,41.02564102564108,-0.010366899338527441
2839,4904,2026-03-27,1.6571428571428564,54.62184873949577,-0.11240349912569014
2841,4906,2026-03-27,2.6142857142857148,75.2212389380531,0.8099924614320968
2864,4741,2026-03-27,1.7928571428571425,82.38993710691824,0.7162195242364859
2892,4160,2026-03-27,0.97142857142857,27.559055118110308,-0.04154646374431881
2893,4161,2026-03-27,0.5785714285714286,58.57142857142859,0.026885300887421304
2906,4174,2026-03-27,1.192857142857143,54.01459854014602,-0.19157946667993941
2907,4163,2026-03-27,3.0714285714285716,59.375,-0.71015070673046
2926,4126,2026-03-27,0.8071428571428569,46.29629629629637,-0.08482780579750526
2928,4128,2026-03-27,0.5428571428571421,47.82608695652175,0.041539268659314676
2943,4442,2026-03-27,1.9571428571428575,70.85714285714285,0.21905690498870478
3017,2838,2026-03-27,0.3357142857142857,79.6296296296297,0.06468059853351399
3076,2892,2026-03-27,0.47142857142857153,39.34426229508189,-0.042600575993777395
3079,2880,2026-03-27,0.7678571428571429,37.77777777777774,-0.10893163180959795
3080,2881,2026-03-27,1.8285714285714323,52.06611570247934,0.056118770338720037
3081,2882,2026-03-27,1.5428571428571445,53.06122448979587,-0.12893256600451575
3082,2883,2026-03-27,0.4571428571428576,54.054054054054056,-0.13539237857227715
3083,2884,2026-03-27,0.6535714285714279,35.44303797468355,-0.062278184307824724
3084,2885,2026-03-27,1.0107142857142861,59.199999999999996,-0.002138870875503185
3085,2886,2026-03-27,0.5928571428571426,48.52941176470586,0.025520429302865855
3086,2887,2026-03-27,0.5607142857142856,51.38888888888891,-0.15576798560895866
3088,2890,2026-03-27,0.6607142857142857,55.0561797752809,-0.11762402284294032
3089,2891,2026-03-27,1.1857142857142853,65.15151515151516,0.056486567952012484
3123,2458,2026-03-27,5.285714285714286,47.82608695652174,-1.621491707666702
3183,2498,2026-03-27,1.514285714285714,51.93798449612403,-0.023452163153534045
3210,3163,2026-03-27,81.57142857142857,63.84720327421556,-14.124378994871535
3219,3152,2026-03-27,5.357142857142857,62.65060240963856,0.04860856367999222
3225,3205,2026-03-27,1.5357142857142851,78.49462365591401,0.37365921744833597
3244,3105,2026-03-27,29.035714285714285,74.20042643923242,3.64722987840198
3300,3231,2026-03-27,4.321428571428571,49.122807017543856,-0.1902113414896538
3325,3023,2026-03-27,13.285714285714286,66.66666666666666,0.694897082744955
3356,3006,2026-03-27,17.25,61.5606936416185,-1.482518969136172
3364,3013,2026-03-27,5.15,65.35626535626534,1.2771198282738734
3372,3017,2026-03-27,131.07142857142858,74.0909090909091,26.09871274227055
3376,3034,2026-03-27,11.285714285714286,61.11111111111111,1.3169893135436588
3378,3035,2026-03-27,5.642857142857143,57.142857142857146,-0.21846974336407987
3401,3081,2026-03-27,141.42857142857142,63.40579710144928,1.0384004775921483
3411,3037,2026-03-27,44.214285714285715,65.34391534391534,-7.576072873602477
1,2412,2026-03-26,1.75,38.888888888888886,-0.32532457507323465
2,3045,2026-03-26,1.25,56.25,0.11024728482218094
4,3702,2026-03-26,4.985714285714286,84.47761194029853,1.4594126399539746
5,2618,2026-03-26,1.1035714285714289,56.875,0.21922858147673407
9,2455,2026-03-26,19.678571428571427,67.29559748427673,3.0221259681900925
13,2345,2026-03-26,92.14285714285714,63.125,12.760795412531195
15,3025,2026-03-26,2.8785714285714286,56.25,0.37053136295690103
17,2610,2026-03-26,0.457142857142857,48.00000000000002,0.07615739262710686
18,2646,2026-03-26,0.4321428571428572,43.75,0.022791035401625637
21,2208,2026-03-26,0.8785714285714287,48.051948051948045,-0.02145108693040862
48,3450,2026-03-26,20.785714285714285,48.78892733564014,-1.4614319764040284
204,4530,2026-03-26,1.3321428571428569,51.196172248803826,0.20913295986095504
211,2640,2026-03-26,6.464285714285714,93.75,4.200201673778363
226,6803,2026-03-26,2.75,43.47826086956522,-0.12542438305332104
234,4154,2026-03-26,2.7935714285714286,68.73278236914601,0.5638835266855389
564,6274,2026-03-26,40.892857142857146,63.93442622950819,9.264543042854067
566,6510,2026-03-26,291.42857142857144,35.71428571428572,-100.5852074127137
573,6552,2026-03-26,1.1785714285714286,47.852760736196316,0.007678660786377689
576,6533,2026-03-26,11,40.35087719298246,1.2407171704810853
604,6538,2026-03-26,2.6071428571428577,60.27397260273973,0.3092967716996401
615,6271,2026-03-26,8.357142857142858,41.12903225806452,-1.5187758275663081
616,6547,2026-03-26,3.0500000000000003,74.7557003257329,1.9721836176732985
625,6523,2026-03-26,1.3214285714285714,50,0.06637731915689729
661,6415,2026-03-26,20.214285714285715,64.45182724252491,2.300443170778979
691,6285,2026-03-26,11,54.166666666666664,-0.6953223522466487
714,6462,2026-03-26,4.807142857142857,50,0.2818680658314414
745,5347,2026-03-26,7.035714285714286,48.717948717948715,0.49052630052758905
755,5388,2026-03-26,2.328571428571427,35.71428571428574,-0.27973326730699055
764,5269,2026-03-26,50.357142857142854,33.846153846153854,-5.293940498429503
767,5272,2026-03-26,1.0642857142857143,55.17241379310345,0.03190302594469452
768,5274,2026-03-26,744.2857142857143,65.31120331950208,44.6727059231531
854,4971,2026-03-26,35.607142857142854,63.94849785407725,0.6946325929293664
860,4977,2026-03-26,15.857142857142858,61.78861788617886,0.9578437624210743
1092,5880,2026-03-26,0.35357142857142804,51.78571428571431,0.03914263130952811
1106,6147,2026-03-26,4.835714285714288,76.31027253668762,1.560402865494626
1112,6153,2026-03-26,0.8607142857142859,56.34920634920635,-0.006007215440483327
1195,7866,2026-03-26,19.192857142857143,78.87445887445888,4.023337539071141
1225,8047,2026-03-26,3.503571428571429,62.7906976744186,0.3274705887845706
1226,8046,2026-03-26,47.785714285714285,62.675159235668794,-1.5094680172320736
1355,8086,2026-03-26,8.392857142857142,49.00000000000001,-1.451335794437473
1467,8150,2026-03-26,3.328571428571427,43.359375,-0.6280603056456581
1555,8299,2026-03-26,136.42857142857142,44.957983193277315,-23.441853864554343
1579,6770,2026-03-26,5.592857142857144,48.32214765100671,-0.9039267298524136
1628,6821,2026-03-26,1.6892857142857147,95.77922077922075,1.369602437124577
1717,6682,2026-03-26,4.357142857142857,49.90723562152134,-0.48814977680444116
1756,6669,2026-03-26,176.42857142857142,26.265822784810126,-50.48741696770297
1832,7709,2026-03-26,3.724999999999999,65,0.08950774662075545
1841,7707,2026-03-26,14.357142857142858,70.87033747779752,2.4278185551674296
1979,1789,2026-03-26,0.8571428571428567,43.60902255639099,-0.01111498818880946
2083,2049,2026-03-26,10.964285714285714,54.193548387096776,-0.6229955242834843
2091,1533,2026-03-26,0.9249999999999995,45.76271186440678,-0.01465923977706346
2130,1513,2026-03-26,5.464285714285714,41.333333333333336,-0.32330445028995536
2143,1590,2026-03-26,48.142857142857146,44.299674267100976,-5.2100738540689235
2210,2404,2026-03-26,53.142857142857146,24.935732647814902,-12.54540091008312
2213,2395,2026-03-26,12.75,26.623376623376615,-2.999456595721039
2216,2408,2026-03-26,20.464285714285715,48.04177545691906,-3.563076872025281
2233,2376,2026-03-26,9,60.431654676258994,0.3066147800341015
2237,2379,2026-03-26,14.535714285714286,61.504424778761056,3.0414224455763366
2241,2382,2026-03-26,7.178571428571429,47.43589743589743,-0.6431696415970831
2261,2436,2026-03-26,4.021428571428573,57.65765765765766,-0.12931802810713577
2282,2454,2026-03-26,64.64285714285714,32.32323232323233,-22.85000133848992
2317,2308,2026-03-26,83.21428571428571,63.44827586206897,6.497780839286605
2333,2324,2026-03-26,0.8892857142857137,50.43478260869566,-0.05204294648377095
2341,2303,2026-03-26,2.064285714285713,38.95348837209304,-0.38626836795297625
2346,2231,2026-03-26,5.0357142857142865,72.81021897810218,3.3403715501883116
2347,2233,2026-03-26,10.892857142857142,53.164556962025316,0.5250451797648195
2371,2330,2026-03-26,56.42857142857143,45.00000000000001,-12.46644576264354
2375,2356,2026-03-26,1.360714285714286,55.665024630541886,0.07119040078942168
2389,2365,2026-03-26,1.5464285714285715,43.9306358381503,-0.12007337794901474
2393,2368,2026-03-26,64.78571428571429,63.07053941908714,-2.1962664760008224
2399,2353,2026-03-26,0.9321428571428564,53.1034482758621,-0.04827639730526273
2404,2337,2026-03-26,12.764285714285714,60.1593625498008,0.551882487453085
2412,2344,2026-03-26,8.928571428571429,42.95302013422819,-2.494591878467425
