id,kind,feature_id,feature_group,direction_mode,direction,coverage,avg_rank_std,status,elapsed_s,cagr,benchmark_alpha,benchmark_beta,total_return,max_drawdown,monthly_sharpe,monthly_sortino,calmar,win_ratio,avg_n_stock,max_n_stock,trade_count,avg_turnover_proxy,match_days,avg_daily_matches,max_daily_matches,latest_matches
ml106_CORR_10_low,ml_feature_single,CORR_10,price_technical,low,-1,0.8490103270223752,0.28881643094650034,ok,0.092,0.06300348314960735,0.12142863827812192,1.307716094128578,0.2255752629966079,-0.215631511160006,0.40596350747411103,0.7322404527259241,0.2921676944790967,0.45103092783505155,10.0,10.0,410,,830,10.0,10,10
ml106_CORD_10_high,ml_feature_single,CORD_10,price_technical,high,1,0.8490103270223752,0.28881643095061704,ok,0.083,0.05274356967883698,0.09459916635720274,0.9368436812064096,0.18663453600598734,-0.22975608455038365,0.27099576495451244,0.4545363614080127,0.22955332934383202,0.38974358974358975,10.0,10.0,410,,830,10.0,10,10
ml106_CORD_10_low,ml_feature_single,CORD_10,price_technical,low,-1,0.8490103270223752,0.28881643095061704,ok,0.076,-0.014073016885462253,0.07971509360625349,2.099236557577686,-0.04608915323920837,-0.23981435566826803,-0.18351010369399298,-0.3339248766657911,-0.058680515772670125,0.45758354755784064,10.0,10.0,409,,830,10.0,10,10
ml106_BETA_5_high,ml_feature_single,BETA_5,price_technical,high,1,0.8490103270223752,0.28881617360513073,ok,0.083,-0.0722121736079252,0.059695596113267274,2.952459655872101,-0.2208353388064339,-0.5361694688171647,-0.17975883130103412,-0.3641208502444006,-0.1346791099018178,0.4160206718346253,10.0,10.0,410,,830,10.0,10,10
ml106_BETA_5_low,ml_feature_single,BETA_5,price_technical,low,-1,0.8490103270223752,0.28881617360513073,ok,0.084,0.11581005315611503,0.24371334625329533,2.862828425655202,0.4402530070643862,-0.4541159458227084,0.4501582354345147,1.0117706686666486,0.25501747746720355,0.4289405684754522,10.0,10.0,409,,830,10.0,10,10
ml106_RSQR_5_high,ml_feature_single,RSQR_5,price_technical,high,1,0.8490103270223752,0.28881565774748996,ok,0.083,-0.0008777260292843758,0.10495134067850945,2.368746363719007,-0.0029191629143864306,-0.39028614955721086,-0.002094991401164653,-0.004260646424741308,-0.0022488718637889505,0.4241645244215938,10.0,10.0,410,,830,10.0,10,10
ml106_RSQR_5_low,ml_feature_single,RSQR_5,price_technical,low,-1,0.8490103270223752,0.28881565774748996,ok,0.076,0.0012698270852291582,0.04122746535728274,0.8943621379659809,0.004233797505235559,-0.18015757208412797,-0.09131749770649354,-0.15878477657458978,0.007048033508695013,0.4186046511627907,10.0,10.0,410,,830,10.0,10,10
ml106_RESI_5_high,ml_feature_single,RESI_5,price_technical,high,1,0.8490103270223752,0.28881553112102076,ok,0.08,0.26426723249716555,0.3745533680152505,2.468507855203889,1.1829546342641808,-0.3623048814335177,0.9357175669691824,2.1062495683680917,0.7293855318654825,0.42010309278350516,10.0,10.0,410,,830,10.0,10,10
ml106_RESI_5_low,ml_feature_single,RESI_5,price_technical,low,-1,0.8490103270223752,0.28881553112102076,ok,0.09,0.1750709899693783,0.26279388591940644,1.9634803297497754,0.7110365142910298,-0.4129450489224451,0.619093092468189,1.6789524507148519,0.423946844641334,0.4496124031007752,10.0,10.0,410,,830,10.0,10,10
ml106_BETA_10_high,ml_feature_single,BETA_10,price_technical,high,1,0.8490103270223752,0.28881642988907735,ok,0.09,0.27129986416789365,0.39329902074439527,2.7306775681514304,1.223643759887688,-0.34176498090250684,0.912285441422384,2.3171166868335407,0.7937967356518802,0.48717948717948717,10.0,10.0,410,,830,10.0,10,10
ml106_BETA_10_low,ml_feature_single,BETA_10,price_technical,low,-1,0.8490103270223752,0.28881642988907735,ok,0.074,0.11282305881508159,0.296250841487409,4.105619625370068,0.4274570789121761,-0.4485838266151415,0.4331416381504429,0.96134258021944,0.2515038150800835,0.4793814432989691,10.0,10.0,408,,830,10.0,10,10
ml106_RSQR_10_high,ml_feature_single,RSQR_10,price_technical,high,1,0.8490103270223752,0.28881642640537747,ok,0.083,0.10380329091245888,0.1757588466877175,1.6105637741532886,0.389300318525303,-0.204086492638213,0.5335231244797749,1.2620601500039959,0.5085990923737402,0.4742268041237113,10.0,10.0,409,,830,10.0,10,10
ml106_RSQR_10_low,ml_feature_single,RSQR_10,price_technical,low,-1,0.8490103270223752,0.28881642640537747,ok,0.077,0.10641065479470435,0.13948861667230453,0.7403760077856901,0.4002561110802234,-0.1266014010184564,0.5492318597222078,1.2961666416379842,0.8404508120022512,0.4564102564102564,10.0,10.0,410,,830,10.0,10,10
ml106_RESI_10_high,ml_feature_single,RESI_10,price_technical,high,1,0.8490103270223752,0.2888164291655378,ok,0.082,0.13624734791213755,0.3012711121895426,3.693686939890006,0.5299660496069898,-0.509699625286836,0.525497082277091,1.0804226609222083,0.2673038552792979,0.4329896907216495,10.0,10.0,410,,830,10.0,10,10
ml106_RESI_10_low,ml_feature_single,RESI_10,price_technical,low,-1,0.8490103270223752,0.2888164291655378,ok,0.076,0.20162945335112448,0.31863222390186563,2.6188446700787846,0.8432077296913427,-0.34016361966459974,0.6961414421710056,1.6820826610826636,0.5927251312136568,0.4536082474226804,10.0,10.0,410,,830,10.0,10,10
ml106_BETA_60_high,ml_feature_single,BETA_60,price_technical,high,1,0.8490103270223752,0.288816344624535,ok,0.084,0.3087620950703849,0.4911971326620377,4.083399252715347,1.4493777787314288,-0.36712903584776246,0.8968900829719888,2.3285450278797044,0.840995004405949,0.45384615384615384,10.0,10.0,405,,830,10.0,10,10
ml106_BETA_60_low,ml_feature_single,BETA_60,price_technical,low,-1,0.8490103270223752,0.288816344624535,ok,0.083,-0.1358634003949004,-0.015095051470321419,2.703128698633575,-0.38500945256505315,-0.5146277380394229,-0.715290526397487,-1.0523316717462532,-0.2639981298543887,0.4214659685863874,10.0,10.0,404,,830,10.0,10,10
ml106_RSQR_60_high,ml_feature_single,RSQR_60,price_technical,high,1,0.8490103270223752,0.28881634438438203,ok,0.076,0.14461410526109963,0.29944334180948073,3.465505295289151,0.5677954937900196,-0.19051598577570117,0.6591787619746001,1.2319488851877813,0.7590256241022586,0.4536082474226804,10.0,10.0,410,,830,10.0,10,10
ml106_RSQR_60_low,ml_feature_single,RSQR_60,price_technical,low,-1,0.8490103270223752,0.28881634438438203,ok,0.083,-0.010184918973507484,0.08682162640126007,2.1712740059201643,-0.033507517888269556,-0.2302949052144957,-0.0397167541122241,-0.08290369557399314,-0.044223630252346144,0.3953488372093023,10.0,10.0,400,,830,10.0,10,10
ml106_RESI_60_high,ml_feature_single,RESI_60,price_technical,high,1,0.8490103270223752,0.28874866473237487,ok,0.083,0.09769227300393668,0.20406216458324994,2.3808515158069223,0.3638578638978862,-0.36029917191083805,0.3965736046033574,0.8580389084518025,0.2711345716953094,0.45618556701030927,10.0,10.0,409,,830,10.0,10,10
ml106_RESI_60_low,ml_feature_single,RESI_60,price_technical,low,-1,0.8490103270223752,0.28874866473237487,ok,0.076,0.1933559867768435,0.35543374808803546,3.6277472691472683,0.8012947230232492,-0.44101993371492076,0.6161394741084503,1.6429768381876262,0.43841919106975563,0.45618556701030927,10.0,10.0,410,,830,10.0,10,10
ml106_CNTP_5_high,ml_feature_single,CNTP_5,price_technical,high,1,0.8490103270223752,0.27569516726607035,ok,0.091,0.10359945980000251,0.20744165901744172,2.3242747899880927,0.388446383408076,-0.24810551995961228,0.4516561437953129,0.9031007146791455,0.41754526204917053,0.4378238341968912,10.0,10.0,410,,830,10.0,10,10
ml106_CNTP_5_low,ml_feature_single,CNTP_5,price_technical,low,-1,0.8490103270223752,0.27569516726607035,ok,0.083,-0.058731654438713865,0.031018994429030333,2.0088670320970854,-0.1825030664215429,-0.3792773722408026,-0.4434598326858534,-0.7121058111011738,-0.15484737625650824,0.3865979381443299,10.0,10.0,410,,830,10.0,10,10
ml106_CNTN_5_high,ml_feature_single,CNTN_5,price_technical,high,1,0.8490103270223752,0.275583611136118,ok,0.091,0.006205919740679633,0.1363567265381764,2.913133980363838,0.02081065029979401,-0.3517506950186552,0.017229898751287543,0.03438321742193118,0.017642447915764182,0.43410852713178294,10.0,10.0,409,,830,10.0,10,10
ml106_CNTN_5_low,ml_feature_single,CNTN_5,price_technical,low,-1,0.8490103270223752,0.275583611136118,ok,0.083,0.015823058159040837,0.07626122928117894,1.3527729434738363,0.053656106734352615,-0.24260708779307194,0.04426895555558226,0.0836249819011336,0.06521823463867607,0.4020618556701031,10.0,10.0,409,,830,10.0,10,10
ml106_CNTD_5_high,ml_feature_single,CNTD_5,price_technical,high,1,0.8490103270223752,0.28398216200628773,ok,0.084,0.08408231135822009,0.17723771352931555,2.0850748005067015,0.30836886647995776,-0.2488282857699201,0.378086729955027,0.7701912986472851,0.3378994156709629,0.44041450777202074,10.0,10.0,410,,830,10.0,10,10
ml106_CNTD_5_low,ml_feature_single,CNTD_5,price_technical,low,-1,0.8490103270223752,0.28398216200628773,ok,0.086,0.026464655184657015,0.14184977735026205,2.582637238139054,0.09085429259420907,-0.3357230450832299,0.12134922210086019,0.2594389171120067,0.07882648304129936,0.4381443298969072,10.0,10.0,410,,830,10.0,10,10
ml106_CNTP_10_high,ml_feature_single,CNTP_10,price_technical,high,1,0.8490103270223752,0.2823437111251469,ok,0.097,0.07120491477347901,0.16409592820298727,2.0791570513501987,0.2573393533706325,-0.26235828428875785,0.3194036893554952,0.7788465674974617,0.2713929961714128,0.4241645244215938,10.0,10.0,410,,830,10.0,10,10
ml106_CNTP_10_low,ml_feature_single,CNTP_10,price_technical,low,-1,0.8490103270223752,0.2823437111251469,ok,0.08,-0.06136333878746114,0.015039947202189,1.7101162421083609,-0.190087709630673,-0.24634614180919978,-0.3810003283724634,-0.8085936892949648,-0.24908386020668563,0.4015544041450777,10.0,10.0,410,,830,10.0,10,10
ml106_CNTN_10_high,ml_feature_single,CNTN_10,price_technical,high,1,0.8490103270223752,0.2822800998213581,ok,0.083,-0.033414416798124735,0.06481935475498847,2.198742712182533,-0.10697902626860545,-0.323475460473968,-0.2417639482363987,-0.3978740295110252,-0.10329495721126454,0.4108527131782946,10.0,10.0,410,,830,10.0,10,10
ml106_CNTN_10_low,ml_feature_single,CNTN_10,price_technical,low,-1,0.8490103270223752,0.2822800998213581,ok,0.084,-0.025989041496427112,0.05198018994205497,1.7451664197494892,-0.08393467862263637,-0.27854834276668183,-0.1956476513973464,-0.3263021021812105,-0.09329837777716576,0.3917525773195876,10.0,10.0,410,,830,10.0,10,10
ml106_CNTD_10_high,ml_feature_single,CNTD_10,price_technical,high,1,0.8490103270223752,0.28714254371749415,ok,0.09,0.05041978494935906,0.12490206069080252,1.6671187350749583,0.1779365873991252,-0.3285193836597502,0.23791686106466564,0.47005677998466466,0.1534711580063036,0.41794871794871796,10.0,10.0,410,,830,10.0,10,10
ml106_CNTD_10_low,ml_feature_single,CNTD_10,price_technical,low,-1,0.8490103270223752,0.28714254371749415,ok,0.074,0.014476102289802784,0.12383051334447538,2.4476532922435026,0.04901195118789681,-0.2905330709964036,0.05307812211815083,0.09437503728005966,0.04982429021679189,0.4533678756476684,10.0,10.0,410,,830,10.0,10,10
ml106_CNTP_20_high,ml_feature_single,CNTP_20,price_technical,high,1,0.8490103270223752,0.2857676999676648,ok,0.071,0.30592841961204087,0.3820106505810754,1.7029301453554009,1.4317664108029704,-0.25390602450591016,1.0992342163780773,2.592876556314202,1.2048409319866302,0.4717948717948718,10.0,10.0,408,,830,10.0,10,10
ml106_CNTP_20_low,ml_feature_single,CNTP_20,price_technical,low,-1,0.8490103270223752,0.2857676999676648,ok,0.085,-0.07469958179311109,-0.02873664485173366,1.0287772833369981,-0.22776823130238555,-0.30748618624771595,-0.5436042861712402,-1.015678579087982,-0.24292848215338134,0.3671875,10.0,10.0,405,,830,10.0,10,10
ml106_CNTN_20_high,ml_feature_single,CNTN_20,price_technical,high,1,0.8490103270223752,0.285746889501836,ok,0.076,-0.02258279291486298,0.04261375513759569,1.4592785416194158,-0.07322564637909024,-0.24080052885105807,-0.16648724422838224,-0.31799580020834745,-0.09377826219895267,0.40310077519379844,10.0,10.0,409,,830,10.0,10,10
ml106_CNTN_20_low,ml_feature_single,CNTN_20,price_technical,low,-1,0.8490103270223752,0.285746889501836,ok,0.083,0.053086798479323294,0.11161483978694192,1.3100189705519478,0.18792304173679342,-0.12794114533610312,0.288667457179951,0.5596606780729839,0.41489897053968877,0.4381443298969072,10.0,10.0,407,,830,10.0,10,10
ml106_CNTD_20_high,ml_feature_single,CNTD_20,price_technical,high,1,0.8490103270223752,0.28827877250336564,ok,0.083,0.2472665278244479,0.31132462641805303,1.4337969031638553,1.0867486540811244,-0.25629887146885666,0.9807318275518376,2.490226793657978,0.9647209103899181,0.46923076923076923,10.0,10.0,409,,830,10.0,10,10
ml106_CNTD_20_low,ml_feature_single,CNTD_20,price_technical,low,-1,0.8490103270223752,0.28827877250336564,ok,0.082,-0.012808938497646749,0.03747413212341072,1.1254737889650541,-0.042011326650854386,-0.21337408156220772,-0.12686244136422908,-0.2543730073581462,-0.06002761969811027,0.4010416666666667,10.0,10.0,409,,830,10.0,10,10
ml106_VSTD_10_high,ml_feature_single,VSTD_10,price_technical,high,1,0.8490103270223752,0.28881643095061704,ok,0.082,0.45209574121977303,0.5962860535421113,3.2273768315476703,2.461934877549271,-0.2988423208512888,1.1223061933613447,4.3958503799826225,1.5127730644084216,0.4884318766066838,10.0,10.0,406,,830,10.0,10,10
ml106_VSTD_10_low,ml_feature_single,VSTD_10,price_technical,low,-1,0.8490103270223752,0.28881643095061704,ok,0.08,-0.02368608227864777,-0.0014941831617501893,0.49671590209061983,-0.07670385637222621,-0.12023403353273698,-0.34463473043179604,-0.5735702406356864,-0.19698343096748436,0.4553072625698324,10.0,10.0,408,,830,10.0,10,10
ml106_VSTD_20_high,ml_feature_single,VSTD_20,price_technical,high,1,0.8490103270223752,0.28881642626678006,ok,0.083,0.37778283174368776,0.5431088204489949,3.7004515560478426,1.9064597413606776,-0.3857193705359393,0.9863925106786208,3.204547364137826,0.9793986680837643,0.4910025706940874,10.0,10.0,403,,830,10.0,10,10
ml106_VSTD_20_low,ml_feature_single,VSTD_20,price_technical,low,-1,0.8490103270223752,0.28881642626678006,ok,0.081,-0.0027691525875128686,0.027661435838563352,0.6811204891291832,-0.009189441166122414,-0.15041242480599426,-0.09341359436001577,-0.14851430076796596,-0.018409173971795454,0.4373259052924791,10.0,10.0,404,,830,10.0,10,10
ml106_WVMA_high,ml_feature_single,WVMA,price_technical,high,1,0.8490103270223752,0.28881643095061704,ok,0.076,0.46256891528876976,0.5638449888874896,2.2668378218915137,2.5457629727853313,-0.1496934683311124,1.339321266074035,4.034297558121351,3.0899011255080953,0.5717948717948718,10.0,10.0,400,,830,10.0,10,10
ml106_WVMA_low,ml_feature_single,WVMA,price_technical,low,-1,0.8490103270223752,0.28881643095061704,ok,0.09,0.1379346687537477,0.21316684167601885,1.6839035020157205,0.5375431120301326,-0.14434656808194468,0.7490644987952634,1.7450111897036442,0.9555136325729803,0.42592592592592593,10.0,10.0,403,,830,10.0,10,10
ml106_sector_encoded_high,ml_feature_single,sector_encoded,sector_metadata,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.082,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_sector_encoded_low,ml_feature_single,sector_encoded,sector_metadata,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.083,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_market_cap_bucket_high,ml_feature_single,market_cap_bucket,price_technical,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.076,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_market_cap_bucket_low,ml_feature_single,market_cap_bucket,price_technical,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.083,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_avg_volume_bucket_high,ml_feature_single,avg_volume_bucket,sector_metadata,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.083,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_avg_volume_bucket_low,ml_feature_single,avg_volume_bucket,sector_metadata,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.092,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_sector_peer_return_1d_high,ml_feature_single,sector_peer_return_1d,sector_metadata,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.076,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_sector_peer_return_1d_low,ml_feature_single,sector_peer_return_1d,sector_metadata,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.091,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_sector_peer_return_5d_high,ml_feature_single,sector_peer_return_5d,sector_metadata,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.07,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_sector_peer_return_5d_low,ml_feature_single,sector_peer_return_5d,sector_metadata,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.083,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_stock_vs_sector_high,ml_feature_single,stock_vs_sector,sector_metadata,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.088,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_stock_vs_sector_low,ml_feature_single,stock_vs_sector,sector_metadata,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.088,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
